1,1200000,917589.975833
1,3001000,1210432.69871
256,1200000,260546741.509
256,3001000,521695116.898
4,1400000,4039935.64883
16,3001000,21530453.4598
32,1500000,36841960.1107
64,1800000,79665330.3946
64,2300000,97256370.7258
128,1200000,134466845.893
128,1800000,162379091.169
128,2100000,181805704.309
128,2700000,215084724.931
128,3001000,264631406.297
256,1500000,292659440.296
256,1900000,335625835.836
256,2000000,357722622.102
256,2300000,378074393.851
256,2400000,399264380.229
256,2800000,431027011.668
256,2900000,460275226.966
256,3000000,474454375.821
