quadratic_fill_L2,quadratic_fill_percentile_000,quadratic_fill_percentile_025,quadratic_fill_percentile_050,quadratic_fill_percentile_075,quadratic_fill_percentile_100,quadratic_regres_L2,quadratic_regres_percentile_000,quadratic_regres_percentile_025,quadratic_regres_percentile_050,quadratic_regres_percentile_075,quadratic_regres_percentile_100,quintic_interp_L2,quintic_interp_percentile_000,quintic_interp_percentile_025,quintic_interp_percentile_050,quintic_interp_percentile_075,quintic_interp_percentile_100
4.000000000000000000e+00,0.000000000000000000e+00,2.816746095995652233e-02,9.233859476879779926e-02,1.161036027978246260e-01,1.653399951159733039e-01,2.413865800383832028e-01,3.455607270430477440e-01,2.953367012787676965e-02,9.233859476879779926e-02,1.219995513275648480e-01,1.650729595328666033e-01,2.480758373167823438e-01,3.455607270430477440e-01,2.814625119246993296e-02,9.233859476879779926e-02,1.163657080562599810e-01,1.653409823251881794e-01,2.411205958844837016e-01,3.455607270430477440e-01
4.000000000000000000e+00,1.000000000000000000e+00,1.260250582593846758e-01,2.738759319792616331e-02,4.702172485587858830e-01,6.764265173857686442e-01,8.258141760286751287e-01,8.781174363909454161e-01,1.172391788829633547e-01,2.738759319792616331e-02,4.402065393684240768e-01,6.765159853925455380e-01,7.792591271575792788e-01,8.781174363909454161e-01,1.170089887840302240e-01,2.738759319792616331e-02,4.794416533743401376e-01,6.739581316353678853e-01,7.578718014759295851e-01,8.781174363909454161e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.574139540901696499e-01,3.134241781592428389e-01,7.673565026501117936e-01,7.857962358298957728e-01,8.307222122947650611e-01,9.682615757193975270e-01,2.574922675453277243e-01,3.134241781592428389e-01,7.657278006457617359e-01,7.793056174382839707e-01,8.477537317208889700e-01,9.682615757193975270e-01,2.505820550950307313e-01,3.134241781592428389e-01,7.592882538987912877e-01,7.997484467190149049e-01,8.034217313573932540e-01,9.682615757193975270e-01
4.000000000000000000e+00,3.000000000000000000e+00,6.754768311811544523e-02,9.834683383305009574e-02,2.137687925007284440e-01,2.729064360683074453e-01,3.039822877202235651e-01,8.781425034294131349e-01,6.663984833093122839e-02,9.834683383305009574e-02,2.082827932315421404e-01,2.699421512650027610e-01,2.983361935650091223e-01,8.781425034294131349e-01,5.505733593962501560e-02,9.834683383305009574e-02,1.761211809585599419e-01,2.265585140355204641e-01,2.687684101885670085e-01,8.781425034294131349e-01
4.000000000000000000e+00,4.000000000000000000e+00,2.984233089637727265e-01,1.828827734419180562e-02,5.699727551900586331e-01,7.390035554322749167e-01,7.924913308679575330e-01,8.346256718973729116e-01,2.953852503315141931e-01,1.828827734419180562e-02,6.274385578236906236e-01,7.353547674045307625e-01,7.764361731734077399e-01,8.346256718973729116e-01,2.901341424359946131e-01,1.828827734419180562e-02,5.974701502928558838e-01,7.473388377180556486e-01,7.519417182727492488e-01,8.346256718973729116e-01
4.000000000000000000e+00,5.000000000000000000e+00,1.215740064664584674e-01,1.032260065776420266e-01,1.047124510434234851e-01,1.506983392653679921e-01,5.252119221684615757e-01,9.085955030930955578e-01,1.171533584784695270e-01,1.032260065776420266e-01,1.563084323286046962e-01,1.788920712025872939e-01,5.000226503373643716e-01,9.085955030930955578e-01,1.267418723767894939e-01,1.032260065776420266e-01,1.047124510434234851e-01,1.506983392653679921e-01,5.281150403727776776e-01,9.085955030930955578e-01
4.000000000000000000e+00,6.000000000000000000e+00,6.660378999671044686e-02,5.336254511708038439e-02,2.460610165057668108e-01,2.893658372847298654e-01,3.825134116234075732e-01,4.915731592803382899e-01,7.014677632702279175e-02,5.336254511708038439e-02,2.435301234457456498e-01,3.037562810481260200e-01,4.007998661719254785e-01,4.915731592803382899e-01,5.285840449295431398e-02,5.336254511708038439e-02,2.469732299408988196e-01,2.662972508186985943e-01,3.001819717387068098e-01,4.915731592803382899e-01
4.000000000000000000e+00,7.000000000000000000e+00,6.722096833041077413e-02,1.023344288278258407e-01,1.988941935432396169e-01,3.236558092686816490e-01,4.132220769645382763e-01,6.944001577277451043e-01,6.939150035649045700e-02,1.023344288278258407e-01,1.633045957802317372e-01,3.392574460421282634e-01,4.139717802929072654e-01,6.944001577277451043e-01,8.717580749240368132e-02,1.023344288278258407e-01,3.487370645974739447e-01,4.092050608161813541e-01,4.140557058387095979e-01,6.944001577277451043e-01
4.000000000000000000e+00,8.000000000000000000e+00,1.511953068014418866e-01,1.374747041462375252e-01,1.392392825264859024e-01,1.938297539641802292e-01,5.651310893688177295e-01,9.445947559908133284e-01,1.585117987082073909e-01,1.374747041462375252e-01,2.111324408967253929e-01,2.410546575788282964e-01,5.651525097934666508e-01,9.445947559908133284e-01,1.511953068014418866e-01,1.374747041462375252e-01,1.392392825264859024e-01,1.938297539641802292e-01,5.651310893688177295e-01,9.445947559908133284e-01
4.000000000000000000e+00,9.000000000000000000e+00,4.261399543111163424e-01,3.477658597455065559e-01,7.432151488520410965e-01,7.591179579315683323e-01,8.690488528101478760e-01,9.275085803960338993e-01,4.287833590415173202e-01,3.477658597455065559e-01,7.421686975247088203e-01,7.901624765245549575e-01,8.625661742004305799e-01,9.275085803960338993e-01,3.886072944446679611e-01,3.477658597455065559e-01,7.502146498247442841e-01,7.508507958360761680e-01,7.637148044295219984e-01,9.275085803960338993e-01
4.000000000000000000e+00,1.000000000000000000e+01,2.082761292524116237e-01,2.699278917650260734e-01,3.481657225606790140e-01,4.280506146166023207e-01,8.931296083028875676e-01,9.648400471483855600e-01,2.058425272856694299e-01,2.699278917650260734e-01,3.354610460265401439e-01,4.156293884982160125e-01,8.938029412325407819e-01,9.648400471483855600e-01,2.043585275072943575e-01,2.699278917650260734e-01,2.742390442165723585e-01,4.076124593076920766e-01,8.931405732504252848e-01,9.648400471483855600e-01
4.000000000000000000e+00,1.100000000000000000e+01,1.449469153703178970e-01,2.370269802430277073e-01,3.173871012790444590e-01,4.034432055900861180e-01,4.879620631766415917e-01,5.783896143871317674e-01,1.361002622961675901e-01,2.370269802430277073e-01,3.012134645408029998e-01,3.635124478310089446e-01,4.914996105245291180e-01,5.783896143871317674e-01,1.374066054480380106e-01,2.370269802430277073e-01,2.842287222248425227e-01,3.433686922822020149e-01,5.155121721277684532e-01,5.783896143871317674e-01
4.000000000000000000e+00,1.200000000000000000e+01,2.476056379414216801e-01,3.266449017720961523e-01,3.269380324153252637e-01,3.360065669648975017e-01,6.763516190696665653e-01,8.859420993107745002e-01,2.267821479735938617e-01,3.266449017720961523e-01,3.374650751956396744e-01,3.415467555488153062e-01,6.279322881719094918e-01,8.859420993107745002e-01,2.580650057435903144e-01,3.266449017720961523e-01,3.269380324153252637e-01,3.360065669648975017e-01,7.189514481716968719e-01,8.859420993107745002e-01
4.000000000000000000e+00,1.300000000000000000e+01,5.186773095502360265e-02,1.371357496288777567e-01,1.468822175730900570e-01,1.687607011669665646e-01,1.784680898631989532e-01,9.973228504514805026e-01,5.603461430511265384e-02,1.371357496288777567e-01,1.468822175730900570e-01,1.687607011669665646e-01,1.751958899174786977e-01,9.973228504514805026e-01,5.520087726804781547e-02,1.371357496288777567e-01,1.669976733235467581e-01,1.722063710829978556e-01,1.731396750810854646e-01,9.973228504514805026e-01
4.000000000000000000e+00,1.400000000000000000e+01,2.945034039023037287e-01,1.242709619721646952e-01,3.493888144659897388e-01,5.576101909996982187e-01,7.253504616968655672e-01,9.230245355464833379e-01,2.863073550044271109e-01,1.242709619721646952e-01,3.272392932165656410e-01,5.336809899798270473e-01,7.262901806970262220e-01,9.230245355464833379e-01,3.131463715918656465e-01,1.242709619721646952e-01,4.162633761899784957e-01,5.861899969471666694e-01,7.248454936104334889e-01,9.230245355464833379e-01
4.000000000000000000e+00,1.500000000000000000e+01,1.627364768238334924e-01,5.388310643416528434e-01,8.533989829841165387e-01,8.587179902536297149e-01,8.599459781075071696e-01,8.600279486828880104e-01,1.609213957846115373e-01,5.388310643416528434e-01,8.501728329495091829e-01,8.512060789742985634e-01,8.530589989250870753e-01,8.600279486828880104e-01,1.627364768238334924e-01,5.388310643416528434e-01,8.533989829841165387e-01,8.587179902536297149e-01,8.599459781075071696e-01,8.600279486828880104e-01
4.000000000000000000e+00,1.600000000000000000e+01,2.449374818431268308e-01,1.864728937294302114e-02,3.027723885945834970e-01,5.261469756334017367e-01,6.922219956325634804e-01,8.006326726806163308e-01,2.361939320601957604e-01,1.864728937294302114e-02,2.976837416373708245e-01,5.259010721505890107e-01,6.736428530522524660e-01,8.006326726806163308e-01,2.447141736980622539e-01,1.864728937294302114e-02,3.026955577656529894e-01,5.263037700789532369e-01,6.915800878661667594e-01,8.006326726806163308e-01
4.000000000000000000e+00,1.700000000000000000e+01,1.011198639313152722e-02,5.991768951221165818e-02,7.256488062683022489e-02,1.079410679063534662e-01,1.213428287063933741e-01,5.562402339904188864e-01,1.160590244095415814e-02,5.991768951221165818e-02,7.260383223647838558e-02,1.080205530941434344e-01,1.213430593745817715e-01,5.562402339904188864e-01,1.108931535611692998e-02,5.991768951221165818e-02,1.090346452293054769e-01,1.205401223281842849e-01,1.213434552296712432e-01,5.562402339904188864e-01
4.000000000000000000e+00,1.800000000000000000e+01,4.014592679552628218e-01,1.255598015911585374e-02,5.090505461829912814e-01,8.770224693617090228e-01,9.616286997231231481e-01,9.672763300002720221e-01,3.268506656679469047e-01,1.255598015911585374e-02,5.245075462350411444e-01,7.780226028695657048e-01,8.248629921643156893e-01,9.672763300002720221e-01,4.022711986321523270e-01,1.255598015911585374e-02,5.100153849994126798e-01,8.770224693617090228e-01,9.616286997231231481e-01,9.672763300002720221e-01
4.000000000000000000e+00,1.900000000000000000e+01,3.550561005985797824e-01,1.954294811093187922e-01,7.941053484744318158e-01,8.246476908831885666e-01,8.760003782907023195e-01,9.700199890883123288e-01,3.481932886686240347e-01,1.954294811093187922e-01,7.764330912407857443e-01,8.084648203047705151e-01,8.909075884863852934e-01,9.700199890883123288e-01,3.420752860480045232e-01,1.954294811093187922e-01,7.724871968788222798e-01,8.446851572708606870e-01,8.469127715723181460e-01,9.700199890883123288e-01
4.000000000000000000e+00,2.000000000000000000e+01,2.300744028307845704e-02,1.857620217740951762e-02,5.319365651590680921e-02,7.856895415613326938e-02,2.297051734594433292e-01,4.863451109370318104e-01,2.569129847198988598e-02,1.857620217740951762e-02,4.356166534979677429e-02,9.486782957237845093e-02,2.400555334104616800e-01,4.863451109370318104e-01,2.244346127479816821e-02,1.857620217740951762e-02,3.692176508359749920e-02,9.115852670246499256e-02,2.260463532487103078e-01,4.863451109370318104e-01
4.000000000000000000e+00,2.100000000000000000e+01,2.450225382549711672e-01,3.801411726235504052e-01,4.892850718392190434e-01,6.130921781088702893e-01,7.008358392980691409e-01,7.453344309065020878e-01,2.369815587621351971e-01,3.801411726235504052e-01,4.941643449149902279e-01,6.056239073001721263e-01,6.749181540630881937e-01,7.453344309065020878e-01,2.465101496192201036e-01,3.801411726235504052e-01,4.869803624246190621e-01,6.143231314278287947e-01,7.069434931350923046e-01,7.453344309065020878e-01
4.000000000000000000e+00,2.200000000000000000e+01,1.828503420956451297e-01,6.653648135411494025e-02,1.989994367372223683e-01,6.256387391834151712e-01,7.448120373704549824e-01,7.527555537388138651e-01,1.723482021901781569e-01,6.653648135411494025e-02,1.455621072310133435e-01,6.255677077645371842e-01,7.080798285124983993e-01,7.527555537388138651e-01,1.835192773618151973e-01,6.653648135411494025e-02,1.051230222707239120e-01,6.257512493014760757e-01,7.448120373704549824e-01,7.527555537388138651e-01
4.000000000000000000e+00,2.300000000000000000e+01,1.536768209712904287e-01,6.596109068402378206e-02,3.928373245379905287e-01,4.186368392099473201e-01,5.499687908440145101e-01,9.248079703993506984e-01,1.550252153186117976e-01,6.596109068402378206e-02,3.784276068050442809e-01,4.127059752773039603e-01,5.464536699471422843e-01,9.248079703993506984e-01,1.534943144055744280e-01,6.596109068402378206e-02,3.982871159941852035e-01,4.595732563113066327e-01,5.387650337436185044e-01,9.248079703993506984e-01
4.000000000000000000e+00,2.400000000000000000e+01,3.438325169962680450e-02,1.395157297559701526e-02,2.853350679249456734e-01,3.391799411985880752e-01,4.165667239293038837e-01,9.490163206876164326e-01,3.699460569306660396e-02,1.395157297559701526e-02,2.877005189106544569e-01,3.662339418058676022e-01,4.488615312214097042e-01,9.490163206876164326e-01,3.272946504058928813e-02,1.395157297559701526e-02,2.623254482925965192e-01,3.004945659488262866e-01,4.251298053236745034e-01,9.490163206876164326e-01
4.000000000000000000e+00,2.500000000000000000e+01,9.951986622280444006e-02,3.900077141412462423e-01,4.957145936422894250e-01,5.090782829078299709e-01,5.114221924200845759e-01,6.043104829199732464e-01,1.001219912349337465e-01,3.900077141412462423e-01,4.942861909367606832e-01,5.115346667396292180e-01,5.172740822433761210e-01,6.043104829199732464e-01,9.847894649995375671e-02,3.900077141412462423e-01,4.914605753160299351e-01,4.993420428167053560e-01,5.094752158952926546e-01,6.043104829199732464e-01
4.000000000000000000e+00,2.600000000000000000e+01,1.288380386366387229e-02,1.263295194396373278e-01,1.263424062178139518e-01,1.267410823570257750e-01,1.294527086990679976e-01,5.056621656768967021e-01,1.381224781556242287e-02,1.263295194396373278e-01,1.274428780352344359e-01,1.313980763908038085e-01,1.346594719506630788e-01,5.056621656768967021e-01,1.325987692218946225e-02,1.263295194396373278e-01,1.274428780352344359e-01,1.313980763908038085e-01,1.346594719506630788e-01,5.056621656768967021e-01
4.000000000000000000e+00,2.700000000000000000e+01,9.044550867407365191e-02,1.309968448109168904e-01,1.979377848133284379e-01,2.745891144162495578e-01,3.286576573271878798e-01,8.094906921265820898e-01,9.759514063016631880e-02,1.309968448109168904e-01,2.612834242165120724e-01,2.650512921002976530e-01,2.776789678550162788e-01,8.094906921265820898e-01,8.978160439905767676e-02,1.309968448109168904e-01,2.436756836772223100e-01,2.665780058950453224e-01,2.829955558191797893e-01,8.094906921265820898e-01
4.000000000000000000e+00,2.800000000000000000e+01,2.469331247149498254e-01,4.598802658168069657e-01,4.981180999435590451e-01,5.914052444660087282e-01,7.526834406143358969e-01,9.053923187086492241e-01,2.508155210321068029e-01,4.598802658168069657e-01,5.069797637123776290e-01,5.938842575113063571e-01,7.577034097782642252e-01,9.053923187086492241e-01,2.486703019595718211e-01,4.598802658168069657e-01,4.954912001431001634e-01,6.022922449817361690e-01,7.539169467182169626e-01,9.053923187086492241e-01
4.000000000000000000e+00,2.900000000000000000e+01,1.448361199659811138e-01,1.553327555083572342e-02,2.957543415305263768e-01,5.145469878081196935e-01,6.815132454837978804e-01,8.073605288848414441e-01,1.416356959331396825e-01,1.553327555083572342e-02,2.846802534042591759e-01,5.144144499264601267e-01,6.757152974702469450e-01,8.073605288848414441e-01,1.445468777303932917e-01,1.553327555083572342e-02,2.976094759783638466e-01,5.144838655728289911e-01,6.798397734897989597e-01,8.073605288848414441e-01
4.000000000000000000e+00,3.000000000000000000e+01,2.464054854230836589e-01,5.390927207375295627e-02,5.024575701844640196e-01,5.874042370620480291e-01,6.952447690597075569e-01,7.879292338255042827e-01,2.405285458147402577e-01,5.390927207375295627e-02,4.898418667169953666e-01,5.816961754203295865e-01,6.928796336187859062e-01,7.879292338255042827e-01,2.285339517960161271e-01,5.390927207375295627e-02,4.935663193493207146e-01,6.075454547179363063e-01,6.282114892023979991e-01,7.879292338255042827e-01
