quadratic_fill_L2,quadratic_fill_percentile_000,quadratic_fill_percentile_025,quadratic_fill_percentile_050,quadratic_fill_percentile_075,quadratic_fill_percentile_100,quadratic_regres_L2,quadratic_regres_percentile_000,quadratic_regres_percentile_025,quadratic_regres_percentile_050,quadratic_regres_percentile_075,quadratic_regres_percentile_100,quintic_interp_L2,quintic_interp_percentile_000,quintic_interp_percentile_025,quintic_interp_percentile_050,quintic_interp_percentile_075,quintic_interp_percentile_100
4.000000000000000000e+00,0.000000000000000000e+00,4.282397062861509323e+08,2.046486340378425028e-01,2.050704596296346882e-01,2.181204086589201008e-01,3.068806380021547597e-01,6.192709663506636986e-01,4.157970607972062826e+08,2.046486340378425028e-01,2.295420081930973910e-01,2.692073467724530045e-01,3.052961862569505413e-01,6.192709663506636986e-01,4.282397062861509323e+08,2.046486340378425028e-01,2.050704596296346882e-01,2.181204086589201008e-01,3.068806380021547597e-01,6.192709663506636986e-01
4.000000000000000000e+00,1.000000000000000000e+00,3.435808690711628088e+01,1.345799453449335603e-01,2.603673737843880120e-01,3.516796184049558738e-01,5.222398435777498849e-01,7.853351478166734623e-01,1.186839405002599790e+02,1.345799453449335603e-01,2.664677482616313875e-01,3.670606712380468650e-01,5.211771769262506515e-01,7.853351478166734623e-01,4.026127659795510283e+01,1.345799453449335603e-01,2.552904539992713051e-01,3.643736918038691930e-01,5.212488569969343510e-01,7.853351478166734623e-01
4.000000000000000000e+00,2.000000000000000000e+00,1.606769456390101186e+04,6.528650438687810809e-02,7.897775366013906617e-02,9.644473383400503641e-02,1.091861830436794828e-01,5.052460901217039613e-01,1.653121635836826172e+05,6.528650438687810809e-02,7.897775366013906617e-02,9.644473383400503641e-02,2.447181114203426655e-01,5.052460901217039613e-01,2.278617986085148732e+04,6.528650438687810809e-02,9.400424162384735105e-02,9.653024404637811084e-02,1.042989679647076950e-01,5.052460901217039613e-01
4.000000000000000000e+00,3.000000000000000000e+00,1.307377731530894209e+02,2.017432262649653252e-01,3.498279578920481803e-01,3.756678444891207169e-01,4.435504576209824412e-01,4.677874845823002392e-01,3.897386225963044382e+01,2.017432262649653252e-01,3.524961800991206484e-01,4.127952965205126112e-01,4.271536828868064406e-01,4.677874845823002392e-01,1.402431658373907020e+01,2.017432262649653252e-01,3.540507882970877485e-01,4.453118297852630136e-01,4.663810717415374230e-01,4.677874845823002392e-01
4.000000000000000000e+00,4.000000000000000000e+00,2.028083338453038095e+03,1.622985985023138733e-01,4.157923921534220080e-01,7.217622862083339363e-01,7.891398698128726519e-01,7.936374544415770727e-01,3.548463841132078414e+03,1.622985985023138733e-01,4.384072074922338857e-01,7.211613528217597491e-01,7.610993856522090262e-01,7.936374544415770727e-01,1.943515840799900616e+03,1.622985985023138733e-01,4.003382536330324371e-01,7.217622862083339363e-01,7.891398698128726519e-01,7.936374544415770727e-01
4.000000000000000000e+00,5.000000000000000000e+00,5.536834155115860767e+01,4.275459632961100542e-01,4.367450742009899578e-01,4.401217091421795735e-01,4.708174024197539498e-01,7.765591849971003047e-01,1.056160133071150085e+03,4.275459632961100542e-01,4.367450742009899578e-01,4.765832482012262172e-01,5.588335594571327558e-01,7.765591849971003047e-01,7.189221744650117785e+01,4.275459632961100542e-01,4.367472521734105939e-01,4.379747105693451159e-01,4.776216527876602225e-01,7.765591849971003047e-01
4.000000000000000000e+00,6.000000000000000000e+00,8.903983745199490158e+02,2.720236589484958944e-02,3.591507696779400183e-02,3.054587879734265154e-01,8.151483190810984159e-01,8.508505040045016843e-01,1.536838438754815070e+04,2.720236589484958944e-02,1.289607245729784135e-01,3.344695662897811395e-01,6.749480489288981477e-01,8.508505040045016843e-01,8.903983745199490158e+02,2.720236589484958944e-02,3.591507696779400183e-02,3.054587879734265154e-01,8.151483190810984159e-01,8.508505040045016843e-01
4.000000000000000000e+00,7.000000000000000000e+00,8.990568128191240760e+01,1.692254465841779298e-01,6.540383327771339683e-01,6.981210631607671635e-01,7.002255509900803254e-01,8.002583511325868093e-01,4.031088471265831572e+02,1.692254465841779298e-01,6.531940454611261382e-01,6.970183034277351863e-01,6.989854832041302313e-01,8.002583511325868093e-01,6.092158480085343086e+01,1.692254465841779298e-01,6.505494979367703046e-01,6.788950817953719463e-01,6.877768929183444291e-01,8.002583511325868093e-01
4.000000000000000000e+00,8.000000000000000000e+00,6.530071521053294248e+01,3.235413175346988357e-01,3.551976174938148434e-01,4.344525445312837908e-01,5.933014116498597224e-01,9.831534453572127186e-01,1.492001013226977477e+02,3.235413175346988357e-01,3.795436837634694194e-01,4.329176366147124422e-01,6.173956119937759057e-01,9.831534453572127186e-01,8.795350282942270326e+01,3.235413175346988357e-01,3.951487057610572617e-01,4.362024966186919261e-01,5.858287298899584883e-01,9.831534453572127186e-01
4.000000000000000000e+00,9.000000000000000000e+00,3.151512524559700523e+02,1.301733669455062969e-02,2.804438609316709519e-01,3.008839022838592503e-01,3.226803372468483033e-01,7.974049390325935738e-01,1.016742256050971719e+03,1.301733669455062969e-02,2.832712056182620786e-01,3.054966850313298732e-01,3.238847019791676884e-01,7.974049390325935738e-01,3.561696268855586709e+02,1.301733669455062969e-02,2.738310769041993331e-01,2.868373878747968453e-01,3.243584745153574311e-01,7.974049390325935738e-01
